"stno","X2016.02.01","X2016.02.02","X2016.02.03","X2016.02.04","X2016.02.05","X2016.02.06","X2016.02.07","X2016.02.08","X2016.02.09","X2016.02.10","X2016.02.11","X2016.02.12","X2016.02.13","X2016.02.14","X2016.02.15","X2016.02.16","X2016.02.17","X2016.02.18","X2016.02.19","X2016.02.20","X2016.02.21","X2016.02.22","X2016.02.23","X2016.02.24","X2016.02.25","X2016.02.26","X2016.02.27","X2016.02.28","X2016.02.29"
"C0I010","1.1326","-0.4848","0.866","0.719","-0.8","1.0876","-0.0576","-0.9508","0","0.0698","1.1911","0.1392","0.4113","1.4266","-0.9351","-1.2","-0.0698","0.4635","0.7913","0.9063","0.2177","0.6883","-0.454","0.3517","-0.8285","0.8803","0.7999","-0.3216","1.1535"
"C0I090","-0.1531","0.6304","0.7727","0.1563","1.1583","0.4226","0.9205","-1.1852","0.5991","0.8889","0.2911","0.9744","0.9851","-1.0286","-0.7064","0.2329","0.8999","-0.3507","-0.6364","0.4225","0.4635","0.2631","0.6999","0.3381","-0.8157","0.7989","0.6632","0.7193","1.2873"
"C0I110","1.6977","1.2998","1.0199","1.2287","1.8436","1.6341","1.3595","-0.866","-0.9816","0.559","1.3908","-0.7902","0.2911","0.0977","1.0069","0.6691","0.8402","0.8933","0.4298","1.2135","0.4384","0.0523","0.5994","0.788","0.9429","1.1126","0.7217","0.3032","1.3923"
"C0K240","-0.6923","-0.5634","-0.7053","-0.8529","-1.2713","-1.2135","0.9185","0.4881","0.6151","-0.708","-0.6798","-1.5089","-1.7355","-1.1128","-1.2213","-0.7757","-0.3599","-0.8181","-0.8632","1.2287","1.1491","1.2","1.0244","-0.8485","-0.7552","0.9959","-0.4881","-0.803","0.9959"
"C0K280","7.2383","5.9291","4.3847","4.5888","6.7338","7.341","5.2597","2.6","1.1984","0.829","2.2577","-1.8239","-1.606","2.9944","6.216","2.4858","2.3985","2.4996","3.0981","5.7063","1.5649","2.1666","6.299","6.1819","2.7983","3.8947","4.0944","3.2336","5.1802"
"C0K330","3.0995","2.1879","1.7539","2.0681","3.2754","3.4357","2.2497","1.3981","0.8912","0.6292","1.2361","0.1046","-1.3482","1.7932","2.6852","0.7727","0.9659","1.1684","1.501","2.3182","0.7922","1.307","2.6996","2.2874","1.076","1.7956","1.7997","1.3523","2.3985"
"C0M410","1.0998","-0.589","0.9877","0.9511","1.3156","2.1596","1.3156","1.4888","1.307","0.6657","-1.3641","1.0519","1.2496","1.0337","0.4415","0.2998","0.7922","0.9613","1.076","0.6983","0.5796","0.8402","0.9659","-0.5","0.6996","0.8889","1.0876","1.2667","1.279"
"C0M530","-0.9969","0.589","0.0105","0.6252","0.1359","-0.5143","-0.803","-0.1877","0.1871","0.0419","-1.1873","-0.1046","-1.5871","-1.2903","-0.6292","-0.9962","-0.7364","-0.1553","0.495","0.0732","0.4951","-1.0177","-0.2779","0.2424","-0.3597","-0.3597","-0.2071","-0.8019","-0.4635"
"C0O810","-0.3995","-0.0618","-0.045","-0.3782","0.3782","0.3913","0.122","0.2963","0.3759","0.2837","0.3429","0.6444","0.7922","0.4973","-0.2084","-0.1714","0.2869","-0.3881","0.3913","-0.2978","0.1879","0.3625","-0.3897","-0.2","-0.2954","-0.3961","-0.3998","0.2971","0.4"
"C0O900","4.3672","3.3375","2.9231","3.4569","4.6421","5.3795","3.2679","1.9851","1.3388","0.9563","1.7956","-1.2688","-0.1047","-1.539","3.7977","1.9126","1.8264","2.5996","2.4863","3.5732","1.3523","1.7778","3.7907","3.2754","1.8988","2.8784","3.0769","2.3821","3.5863"
"C0O930","0.851","0.5977","0.4373","0.3527","1.0798","1.4991","0.5926","0.4015","0.4589","0.0209","0.2279","0.6","0.309","0.2735","0.4","0.2898","-0.2487","0.5985","0.6962","0.4528","0.4872","0.5202","0.0835","0.4951","-0.2869","-0.5796","-0.7853","0.4388","-0.9962"
"C0R100","-0.0419","0.4455","-0.6062","0.6999","0.8863","0.5846","0.8607","-0.0175","0.7922","-0.0974","-1.0798","-0.9135","1.0798","0.8829","0.4974","0.4145","-0.2724","0.45","-0.0628","0.719","0.2047","-0.3517","0.4728","0.3985","-0.0349","0.6694","0.0314","-0.1253","0.45"
"C0R150","0.5592","0.5657","0.6472","-0.7518","0.8184","-0.0697","0.3216","-0.4113","-0.6092","0.6466","0.6883","-0.5472","-0.6451","-0.5562","0.5851","0.699","0.6038","0.4239","1.1413","-0.3225","0.8988","0.6466","0.6582","0.3936","0.4528","0.309","0.891","0.5736","0.3907"
"C0R220","0.0977","-0.0576","-0.0419","0.0837","0.3387","0.2257","-0.1809","-0.3032","1.1692","0.4702","1.0517","1.0103","0.6889","0.1394","-0.068","0.6022","-0.167","1.178","1.4979","-0.0244","0.55","-0.2661","1.1852","-0.0628","0.0349","-0.4649","0.487","-0.2099","0"
"C0R270","2.6934","1.8542","2.462","2.4432","3.298","3.7977","2.4939","1.9951","1.5096","1.2436","-4.1078","-2.7578","-1.2608","2.0971","1.9602","1.3923","1.7932","2.1987","2.5529","2.3144","1.4998","2.0843","1.8385","1.8875","1.6581","2.1666","3.0882","1.4339","1.7956"
"C0R280","1.784","1.737","1.2676","1.0328","0.9696","1.2206","1.05","1.0181","1.0798","1.4059","0.515","0.0977","-0.0349","0.681","1.4528","1.135","1.0442","0.7718","0.3878","1.1804","1.9522","0.9696","1.4059","2.2301","1.9","1.212","0.4384","0.9988","1.6968"
"C0R350","3.4788","4.1095","2.6283","2.0541","2.2","3.5","3.4","2.7032","1.7327","4.3034","2.7713","-1.5912","-0.3009","0.8242","4.0256","3.8975","3.9782","1.501","0.9508","3.0565","6.7493","2.6163","2.687","4.8269","4.5962","2.3019","1.5939","2.5334","3.2139"
"C0R420","4.0994","3.6994","0.9676","0.8139","0.8034","2.0131","2.2049","0.684","1.0521","1.0575","0.4881","-1.1644","0.1325","1.3285","2.3618","1.3016","0.7725","0.3534","0","2.3019","4.5993","1.1168","2.192","4.6993","4.4993","1.3778","0.526","0.5953","1.7511"
"C0S680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C0S690","0.6395","0.0921","0.1827","0.1827","0.4455","0.5523","0.3682","0.1827","0.3464","0.0927","-0.1408","-1.1314","-0.6157","0.5393","0.2819","-0.0423","0.2649","-0.0407","-0.0857","0.7308","0.4568","-0.1989","0.5481","0.7364","0.5481","0.2719","0.3654","0.1827","0.5638"
"C0S700","0.225","-0.3993","0.1693","-0.5738","0.2047","0.5446","0.2536","0.5456","0.6472","-0.6962","0.6122","-0.7878","0.794","0.454","0.3441","-0.3236","0.3878","-0.6973","-0.891","0.4881","0.5665","0.3473","-0.8769","0.5634","0.5818","0.244","-0.5871","0.1873","0.1462"
"C0S710","3.5339","2.8689","2.3821","2.3635","2.4948","2.8257","1.7019","0.8978","0.8995","0.9994","0.699","0.7981","1.0495","2.125","2.4432","1.9605","2.3869","1.5978","0.7128","1.9563","2.9449","0.8863","2.5529","3.8975","3.091","2.2912","1.6959","2.0796","3.4605"
"C0S730","10.2426","10.3366","8.5512","8.4572","10.4306","10.8735","5.6703","3.1947","2.3369","2.1012","2.614","-5.062","-2.5889","5.8966","10.4953","6.7658","8.1315","5.4502","0.9642","8.9399","8.0814","2.0796","6.5488","9.8574","9.8334","5.7063","2.4583","5.2308","5.7453"
"C0S740","1.9322","1.7835","1.2433","1.2229","1.6728","1.539","1.283","0.6709","-0.6871","0.4596","-0.5202","-0.2505","0.2778","1.0625","1.5392","1.3419","1.2436","0.9659","-0.8426","0.3742","1.2931","0.6889","1.5282","2.1941","1.6672","0.8479","1.1818","0.8181","1.5282"
"C0S750","0.1462","0.2996","0.1891","-0.2571","0.0845","0.1989","0.3804","0.0349","-0.227","0.1576","-0.397","0.2163","0.3225","0.2163","0.3","0.1992","-0.0999","0.0261","0.5996","0.0347","0.2819","0.2046","0.1678","0.0788","0","0","0.1638","0.0052","-0.0726"
"C0S760","-0.6894","0.1928","0.2984","0.3951","-0.5346","-0.5393","-0.3682","-0.4668","-0.6578","-0.2696","-0.6578","-0.6792","-0.5738","-0.8829","-0.6","-0.3564","-0.0105","0.2923","-0.4963","-0.6997","0.397","-0.8889","-0.4603","-0.424","0.9703","-0.483","-0.5393","-0.5523","-0.8222"
"C0S770","0.441","0.4689","0.8175","0.0628","0.5244","0.845","0.5017","1.1046","-0.9969","0.6582","0.2677","0.0521","0.35","-0.454","0.3942","0.6729","0.6582","0.3597","0.1792","0.6339","0.5472","0.4981","0.2671","0.6762","0.4386","0.225","0.2817","0.2631","0.3859"
"C0S790","0.3864","0.2984","0.2996","0.2993","0.3995","0.4963","0.2996","0.3864","0.3782","0.0985","0.2279","0.4455","-0.2279","0.3939","0.2998","0.1995","0.1975","0.1985","0.0487","0.4938","0.399","0.1891","0.4988","0.6948","0.7825","0.2741","0.09","0.197","0.4806"
"C0S810","-1.0751","-1.4375","-0.6576","-1.1025","1.2713","1.5321","0.9804","1.9406","1.5849","1.6629","-1.2992","-2.0308","2.2081","0","1.0181","1.5407","1.5094","-1.5844","1.6961","2.0116","1.1809","-1.3947","-2.2912","1.7976","-1.1153","1.4672","-1.3667","-1.2951","-3.0323"
"C0S830","2.6529","0.5162","0.6894","0.7064","2.0479","2.8743","1.283","1.0865","-0.2867","0.1545","-0.4815","0.2924","0.8549","2.3959","1.6929","0.4792","0.6948","0.8912","-0.6709","2.9682","0.8302","0.5869","2.4858","1.9471","1.1025","1.3923","1.4672","-0.1455","3.1742"
"C0S840","1.75","1.606","1.3906","1.3248","1.6383","1.9502","1.3778","1.4544","1.4705","1.3192","0.1336","-0.0837","-0.1584","1.3071","1.1607","0.5376","0.9235","0.845","-0.0279","1.4705","2.6282","0.2257","1.6957","2.3486","2.5966","1.4421","1.2036","1.4339","2.2147"
"C0T790","-0.3","0","-0.1744","-0.305","-0.4782","0","0.1936","0","-0.4386","-0.2803","-0.1361","-0.1672","-0.2092","0","0.3486","0.2702","-0.6725","-0.0837","0.191","-0.0367","-0.6532","-0.3412","0.1569","-0.0593","-0.0785","-0.4049","0.0332","-0.0593","0.1045"
"C0T820","-0.3268","-0.2179","0.1827","-0.0454","-0.5162","-0.6151","-0.7641","-0.2407","-0.2728","-0.1172","-0.3268","-0.1172","-0.1268","-0.727","-0.6536","-0.1315","-0.097","-0.05","0.1","-0.3286","-0.0695","-0.0557","-0.3605","-0.2463","-0.0309","0","-0.3914","-0.5033","-0.5991"
"C0T870","-0.4938","-0.1949","0.1176","0.1766","-0.3759","-0.5985","-0.197","0.2673","-0.1928","0.1749","-0.2782","-0.1433","0.399","-0.309","-0.4993","0.1932","0.1463","0.0366","0.0675","0.1302","0.1798","0.3277","-0.3498","-0.0523","0.4951","0.1867","0.2673","-0.0978","0.769"
"C0T960","0.3995","0.5967","0.399","0.4755","0.5663","-0.5936","0.4988","-0.0262","-0.3254","-0.4925","-0.3886","-0.6932","0.7853","0.9659","0.5942","0.1963","0.1732","0.2993","0.3897","-0.0523","-0.5967","-0.9455","0.4924","1.0998","0.7986","0.4999","0.4973","0.2853","0.3985"
"C0T9A0","0.1654","0.1075","-0.1463","0.0707","0.3782","0.3661","-0.215","-0.309","-1.8001","-1.7321","-1.6421","-0.2996","-0.7217","0.18","0.2331","0","0.0695","0.0139","-0.65","0.4168","0.265","-1.2124","0.1362","0.1462","0.0684","-0.1414","-0.6474","0.0551","0.4854"
"C0T9B0","-0.3517","-0.7795","-0.6983","-0.0419","-0.6996","-0.3308","-0.5248","-0.191","-0.7718","0.2699","0.4872","0.7825","-0.3225","-0.6022","-0.3611","-0.1553","0.6847","-0.7564","0.2958","0.4316","-0.0975","-0.4239","-0.7518","0.5523","-0.3632","-0.5362","0.3759","-0.1452","0.5977"
"C0T9D0","1.8187","1.0519","0.7981","-0.2847","1.6113","2.0991","1.2361","-0.7757","0.8714","0.9986","-0.7071","-0.6883","-0.8632","2.0539","1.6286","-0.3632","-0.4695","-0.682","-0.1359","1.3237","0.8899","-0.7824","1.5174","2.2825","1.0963","0.649","1.1143","-0.4881","2.0308"
"C0T9E0","2.3908","1.1984","0.8933","1.1","1.9471","1.8353","0.7727","0.1627","-0.788","-0.7762","-0.5706","0.8457","-0.6474","1.7738","1.5743","0.4993","0.9998","0.8889","0.7469","1.4745","0.9962","0.6894","1.8451","2.6695","1.8997","1.1998","1.0177","0.5955","2.0493"
"C0T9F0","0.0627","-0.0832","0.2911","0.0366","0.212","0.1251","0","0.2419","0.2099","-0.6632","0.0726","0.0314","-0.5035","0.2756","0.2649","0.6894","0.014","-0.2427","-0.2575","0.0105","0.0436","-0.2294","0.0418","0.6999","0.1827","0.2934","-0.3392","-0.2696","-0.544"
"C0T9G0","1.9026","1.4588","0.5033","0.9526","1.6059","1.3383","0.4474","0.6821","-0.3709","-0.1763","-0.1089","0.944","1.1147","2.4042","1.6728","0.6128","0.7547","0.8426","0.6304","1.5825","0.7188","-0.3009","1.7998","2.7434","1.9092","0.8004","1.2276","0.9185","2.2627"
"C0T9H0","3.7735","3.7343","0.9271","2.9836","4.6332","4.6602","2.3908","0.1394","-1.2","-1.0065","-1.9416","1.9805","2.7575","4.3142","4.3038","1.4936","3.0257","2.2651","1.1934","1.8614","2.3369","1.4745","3.9547","5.166","3.6705","2.9311","2.2577","1.7336","3.6526"
"C0T9I0","3.8766","0.2431","1.3703","1.2858","3.053","3.1372","-1.5564","-2.0116","-1.7612","-1.782","-1.5035","1.5089","-2.0353","3.411","-1.0896","0","-1.1809","-1.741","-1.8187","2.3395","1.4004","-2.0308","3.0943","2.6283","0.9725","-1.7336","2.2658","-1.4094","2.6065"
"C0T9M0","0.7","0.4092","0.4863","0.4459","0.4924","0.6237","0.4243","0.4243","0.4092","0.3527","-0.2779","0.2487","0.9851","0.495","0.3473","0.6252","0.682","0.5657","0.4092","0.4755","0.4168","0.2939","0.4924","0.6062","0.3346","0.4863","0.2624","0.2828","0.4168"
"C0U600","0.5516","0.0832","-0.1125","-0.1792","0.8912","1.9773","1.1934","0.0279","-0.1219","-0.7211","0.5376","0.1336","0.7431","0.9185","0.8966","-0.1754","-0.2248","0.2","0.6103","1.6618","-0.0174","0.7947","0.9712","-0.4924","0.2817","-0.5768","0.4815","0.4902","1.6835"
"C0U650","0.6","0.5","-0.4863","0.3109","0.8345","0.2699","-1.3119","-0.1046","0.309","-0.7641","0.3254","0.8978","0.8019","0.5376","0.7193","-0.7372","0.6","-0.5202","0.515","-1.1883","-0.6997","0.3381","-0.7461","-0.8222","-0.7947","-0.4668","0.3126","0.2847","0.3746"
"C0U710","-0.0209","-0.0174","0.0832","-0.0105","-0.0314","0.0651","-0.1392","-0.1095","0.0551","-0.0726","-0.0209","0.0782","-0.1042","-0.0209","0.0624","-0.0052","-0.7518","-0.1408","-0.0436","-0.0349","0.0052","0.1455","0.007","-0.0174","0.2989","0.0558","0.0551","0.007","0.0675"
"C0U750","3.65","1.9927","1.2543","2.0086","5.984","7.5026","3.5105","0.2659","-3.4185","-3.6739","-3.8302","1.7264","0.8727","3.5","3.9214","0.7506","0.9356","1.1695","3.9848","5.2347","0.5362","-3.1212","6.4713","1.1128","1.6075","1.7083","4.7128","2.7621","1.4833"
"C0U760","1.3595","0.809","0.5657","0.6582","1.6168","1.8756","1.3396","0.719","-1.2474","-1.4417","-1.8711","0.4988","0.7608","1.1025","1.3365","0.6389","0.5032","0.4357","-0.662","2.6311","0.2779","0.9703","1.5128","0.9135","0.171","1.0865","1.2951","0.891","0.8626"
"C0U770","4.2286","2.7977","0.9534","-1.2313","2.6753","6.2256","1.6417","0.8098","3.2332","-3.614","3.076","2.7816","2.5372","3.5233","4.4634","1.0525","1.5029","2.3755","1.2188","3.6981","2.8287","2.8838","1.9966","1.5935","1.7983","2.5279","1.3575","0.5174","2.6888"
"C0V250","-0.8995","-0.6948","-0.7989","-0.0471","-1.3584","-1.0574","-0.7999","0.8933","0.6894","0.5985","0.8835","-0.9877","0.848","0.9613","-0.7564","-0.3985","0.4596","-0.0974","0.1389","-0.7922","-0.5996","0.6857","-0.7795","-0.5967","0.5955","-0.7995","0.866","0.8651","-0.1389"
"C0V310","1.8607","1.1684","-0.4017","0.4686","2.1563","2.0983","0.9708","0.9272","0.7564","0.3774","-0.8336","0.9744","0.1219","0.5209","0.9642","0.6821","1.0199","1.4724","1.3926","1.5407","0.0384","0.8776","0.6","-0.4","0.4635","1.3119","1.6771","0.8995","-1.1692"
"C0V370","0.0934","0","0.0999","0.0616","0.0574","0","0.007","0.0225","0.0225","0.0819","0.1841","0.2598","0.2837","-0.0279","0.0914","0","0.1766","0.3","0.3881","0.2998","-0.0726","0.2984","0.2351","0.2911","-0.1985","0.3881","0.2998","0.2963","0.3951"
"C0V490","3.1981","2.6737","2.2406","2.4541","3.0323","3.7855","2.6934","1.9319","1.2998","1.0625","-2.1519","-1.6257","0.9613","1.4627","2.7575","1.722","2.1786","2.3869","2.3967","2.9776","0.8529","1.5871","2.8718","2.0541","1.7825","2.2577","2.9776","1.7119","2.3766"
"C0V500","1.565","1.3703","1.2887","1.3991","1.6835","2.0949","1.6569","1.1876","0.5162","0.719","-1.3743","0.7071","0.2605","0.9563","1.4345","0.9781","1.0269","1.0244","1.3694","1.5998","0.4663","0.891","1.4937","1.0865","0.8402","1.2292","1.5217","0.9063","1.0673"
"C0X080","6.335","5.0112","3.7671","4.4634","6.1521","7.7274","4.9262","2.5954","1.5912","1.2216","2.3776","-1.722","-1.5973","2.6198","5.5455","2.2317","1.9633","2.641","2.7575","5.0947","1.6914","2.1874","4.8296","4.7276","2.0885","3.3747","3.299","2.7388","4.2872"
"C0Z050","-0.719","-0.4455","-0.2624","0","-0.7872","-0.8019","-0.3236","-0.4636","-0.5393","-0.2649","-0.3277","-0.4532","-0.5601","-1.2432","-0.7872","-0.3355","-0.2598","-0.2487","-0.1618","-0.8019","-0.2544","-0.4415","-0.6292","-0.6292","-0.433","-0.2696","-0.6237","-0.4286","-0.5706"
"C0Z061","0.9011","0.6994","0.383","0.3998","0.5955","0.1125","0.0262","-0.3597","-0.2817","0.0279","-0.122","-0.0523","0.1042","0.8899","0.7715","0.4596","0.4096","0.4415","0.1545","0.5871","0.6472","0.197","0.7794","0.766","0.7771","0.7188","0.7417","0.3716","0.6928"
"C0Z070","2.4996","1.5978","1.0519","0.8999","1.5","1.1911","0.8995","0.4963","0.856","-0.1981","0.1956","0.6395","1.0998","2.4","2.2","1.2998","1.3","0.6999","0.6962","2.0681","0.6996","0.4997","1.9","3.3979","2.3996","0.9848","1.0998","0.9986","2.6"
