"stno","X2016.02.01","X2016.02.02","X2016.02.03","X2016.02.04","X2016.02.05","X2016.02.06","X2016.02.07","X2016.02.08","X2016.02.09","X2016.02.10","X2016.02.11","X2016.02.12","X2016.02.13","X2016.02.14","X2016.02.15","X2016.02.16","X2016.02.17","X2016.02.18","X2016.02.19","X2016.02.20","X2016.02.21","X2016.02.22","X2016.02.23","X2016.02.24","X2016.02.25","X2016.02.26","X2016.02.27","X2016.02.28","X2016.02.29"
"C0I010","0.8229","0.8746","0.5","0.3507","1.3856","0.5071","1.0985","-0.8866","1.4","0.9976","0.1462","0.9903","1.6495","0.4635","-0.9031","-0.7211","0.9976","0.7715","-0.7641","0.4226","0.8733","0.983","0.891","-0.8285","0.3517","0.1871","0.014","1.0519","0.3308"
"C0I090","1.0893","0.4925","0.2071","0.8863","0.5902","0.9063","0.3907","-0.1877","-0.9225","0.1408","-1.3694","0.225","1.2608","0.618","-0.3756","0.8693","0.0157","-0.719","0.6364","0.7947","0.7715","0.8607","0.0122","0.725","-0.3804","0.0419","0.4474","-0.6947","0.1809"
"C0I110","0.089","0.0227","0.4121","0.8604","0.4597","0.4686","0.6339","0.5","0.1908","-0.4213","0.5619","-0.1251","1.3694","-1.3966","-1.2434","-0.7431","0.3225","0.1097","-1.0126","-0.8817","-0.8988","-0.9986","1.4835","0.6157","0.5665","0.4495","0.8302","-1.0574","0.1463"
"C0K240","0.8549","1.0595","0.9708","0.9811","1.412","0.8817","-1.0566","-1.0963","-0.9119","1.0903","-2.0923","1.7358","2.0683","1.7809","1.4555","1.3994","1.559","1.0103","0.8336","-0.8604","-0.9642","-0.7211","-0.8004","0.8485","0.9326","-0.8356","1.0963","0.8918","-0.8356"
"C0K280","1.5385","1.8127","1.0123","0.3209","0.9464","1.967","1.608","0","-0.0628","0.5592","0.4389","-1.2302","-2.2936","0.8023","1.9004","1.4936","0.0838","0.0436","0.1082","1.8541","0.6642","0.382","0.11","2.0086","0.0977","0.2041","0.2146","1.0507","0.4532"
"C0K330","0.0541","0.23","0.4049","-0.3647","0.4022","0.6678","0.4782","0.0733","-0.1253","-0.3069","-0.6573","1.1954","-0.6576","0.1569","0.2822","0.2071","-0.2588","-0.5699","-0.7981","0.6212","0.1113","-0.5017","0.0471","0.2404","-0.2287","0.1256","0.0314","-0.3623","-0.0838"
"C0M410","0.0192","0.1145","0.1564","-0.309","-0.4788","-0.4198","-0.4788","-0.1828","-0.5017","-0.2163","-0.3149","-0.3216","-0.3583","-0.3762","0.2347","0.0105","-0.1113","-0.2756","-0.2287","0.0488","-0.1553","0.3225","-0.2588","0","0.0244","-0.1408","-0.5071","-0.2924","-0.5694"
"C0M530","-0.4649","0.1145","0.5999","0.6474","1.2929","-0.309","-0.8918","1.1852","0.8803","0.5985","-0.7419","1.1954","0.6092","-0.1584","0.3069","-0.0872","0.3126","0.5796","0.495","0.6962","0.0696","-0.6359","-0.2877","0.4373","-0.3473","-0.3473","0.7727","-0.4086","-0.7715"
"C0O810","0.0209","0.1902","0.1949","-0.1302","0.1302","0.0832","0.2741","0.0469","0.1368","0.0977","0.206","0.2735","0.1113","0.0523","-0.2158","0.103","0.0877","0.0968","0.0832","0.0366","0.0684","0.169","0.09","-0.0035","-0.0521","0.0557","-0.014","0.0418","0"
"C0O900","0.5362","0.6488","0.6749","0.5475","0.7352","0.4706","0.4593","-0.2437","0.4093","0.2924","-0.1256","0.5917","1.9973","1.7092","0.1326","-0.5847","0.5237","-0.0454","0.2613","0.4387","0.3623","0.2816","0.2651","0.4022","0.0663","-0.3534","0.3778","0.2925","0.3138"
"C0O930","0.293","0.0523","0.2424","-0.4854","0.2099","0.0523","0.0939","0.5734","0.6553","-0.3995","0.6619","0.3605","0.9511","-0.6444","-0.6928","0.0776","-0.1678","0.0419","0.0732","0.3936","0.1125","0.4684","-0.5942","0.0696","0.0877","0.1553","0.1526","0.4092","0.0872"
"C0R100","-0.5985","0.227","0.35","0.0122","0.1563","0.135","0.2631","0.9998","0.1113","-0.6932","-0.2099","0.4067","0.2099","-0.4695","0.3355","0.2796","-0.5346","-0.5362","-0.8978","0.3507","0.6694","-0.8285","0.3694","0.0349","-0.4988","0.2047","-0.8995","0.8912","0.7794"
"C0R150","-0.829","-0.5657","-0.4702","0.2736","-0.8776","-0.797","-1.0519","1.6495","1.5871","0.8899","0.983","1.5035","1.6804","1.7119","-0.5456","0.0366","0.5248","0.6784","0.3708","0.8402","0.0471","0.8899","-0.6138","-0.4528","0.3936","-0.9511","0.454","0.8192","1.1346"
"C0R220","-1.3966","-1.0985","-1.1993","-1.1971","-1.3584","-1.2803","-1.2873","-1.0574","0.2699","-0.6472","0.7641","0.8181","1.1025","-1.5939","-1.2982","0.6688","-1.1883","0.229","0.0785","-1.3998","0.9526","-1.0673","0.1877","-0.8978","-0.9994","-0.9969","-1.2053","-1.0798","-1"
"C0R270","0.1883","-0.9859","0.4341","-0.8893","0.1152","0.1326","0.1744","-0.1395","0.9804","0.8388","1.5768","2.314","0.9851","0.1099","-0.9988","-0.1463","0.1569","0.0768","-0.879","-1.3906","0.0262","0.2559","-1.5427","-0.9206","-1.1184","0.382","-0.2702","-1.2465","0.1256"
"C0R280","3.3552","3.2669","2.384","1.9425","1.7492","2.2957","1.8187","1.8367","2.0308","2.5364","0.8572","-0.2837","-0.9994","1.3365","2.8512","2.2275","2.0493","1.5147","0.6997","2.3166","3.8313","1.7492","2.5364","4.0233","3.2909","2.1865","0.8988","1.9602","3.0612"
"C0R350","2.5275","2.6687","1.2256","0.4366","0","0","0","1.8928","3.7159","1.3157","1.6","-0.1672","-0.3993","-2.1472","2.6143","0.8998","0.9919","0.7981","-0.8866","3.1651","0.8287","2.6163","2.687","4.5012","4.5962","2.2229","0.1394","0.5849","3.8302"
"C0R420","0.0716","0.0646","2.5207","2.3638","2.4727","2.9845","1.3778","1.8794","2.1571","2.3752","1.0963","0.2903","-1.8954","-3.1297","2.717","2.9233","2.3776","1.6629","1.7","2.2229","0.0803","1.5371","2.192","0.082","0.0785","2.2049","1.0786","2.2216","2.9144"
"C0S680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C0S690","0.2847","0.0391","0.0813","0.0813","0.227","0.2344","0.1563","0.0813","0.2","0.0375","-0.2649","-1.1314","-0.788","0.263","0.1026","-0.0906","0.1408","-0.0914","-0.0515","0.3254","0.2034","0.0209","0.244","0.3126","0.244","0.1268","0.1627","0.0813","0.2052"
"C0S700","0.9744","-0.3009","0.6792","-0.1754","0.6694","0.8387","0.5438","0.5851","0.4702","0.0732","0.3394","0.1389","0.0975","0.891","0.4915","-0.2351","0.6997","-0.061","-0.454","1.0963","0.9429","0.3597","-0.2025","1.0595","1.0495","0.5481","-0.3812","0.4636","1.1911"
"C0S710","0.6869","0.8771","0.2925","0.4168","1.2712","0.6524","0.586","0.0628","-0.0314","0.0349","0.0366","0.0558","0.5818","0.5694","0.8893","0.7526","0.2509","0.0837","0.3632","0.4158","0.5724","0.1563","0.879","0.8998","0.8282","0.2005","0.1186","0.2923","0.9923"
"C0S730","3.728","3.7622","3.1124","3.0782","3.7964","3.744","4.2729","2.2369","1.1398","0.9355","1.0034","0.6215","1.8809","1.9159","3.6138","2.4625","2.7999","1.9837","1.1491","2.9048","2.9414","0.2923","4.9349","5.9229","3.3859","1.8541","0.8465","1.6996","4.8209"
"C0S740","1.7397","1.6059","1.1594","1.1809","1.8579","1.7092","1.1153","0.4357","-0.1336","0.3857","-0.4684","-1.7825","-1.5757","1.5752","1.97","0.8714","0.8388","0.2588","-0.7071","1.7607","1.7798","1.1025","1.5825","2.046","1.7264","1.3569","0.2084","1.0103","2.1034"
"C0S750","-0.4782","0.0157","0.0651","0.3064","0.1813","0.0209","0.1236","-0.3985","0.4455","-0.1231","0.0487","-0.6657","-0.8402","-0.6657","0.0052","0.0174","-0.0052","-0.2989","0.0209","-0.197","-0.1026","0.2194","-0.2487","-0.0616","0","0","-0.1147","-0.0999","0.2911"
"C0S760","0.1216","0.2298","0.0314","-0.0626","0.2724","0.263","0.1563","0.1792","0.2394","0.1315","0.2394","0.1693","0.1754","0.4695","0.3605","0.1816","0.2998","-0.0675","0.0609","0.3878","-0.0487","0.1408","0.1954","0.265","-0.2419","0.1294","0.263","0.2344","0.3661"
"C0S770","1.538","1.1046","0.736","0.8978","1.2981","1.5893","1.307","-0.4689","0.4649","0.6138","-0.2973","-0.2954","-0.6062","0.891","1.0269","-0.1929","-0.6138","-0.3473","0.4668","1.3595","1.5035","0.0436","1.3743","1.4501","1.4345","0.9744","0.5298","0.8607","1.3458"
"C0S790","0.1035","0.0314","0.0157","0.0209","0.0209","0.0609","0.0157","0.1035","0.1302","0.0174","-0.6619","0.227","-0.6619","0.0695","0.0105","0.014","0.0313","0.0244","0.397","0.0782","0.0279","0.0651","0.0349","0.0853","0.1663","0.122","-0.3897","0.0347","0.1378"
"C0S810","2.8007","1.0833","1.3482","-0.6889","1.412","1.2856","1.5096","0.4838","1.3777","0.3534","0.0454","1.0798","2.4524","3","1.8367","0.7185","1.3121","-0.2227","1.0598","1.1151","1.2229","-0.122","0.2005","0.8767","-1.283","0.3119","-1.3199","0.1133","0.6445"
"C0S830","1.7894","0.7372","0.5785","0.3756","1.4339","1.1613","1.1153","0.1721","0.7469","-0.4755","-0.6389","-0.9563","0.6923","1.8054","0.8626","-0.3611","0.0853","0.1253","0.4357","1.8547","0.7217","0.1247","1.4936","0.7867","0.6889","0.1463","0.3119","-0.6847","1.2185"
"C0S840","3.0311","2.2936","2.3144","2.1201","1.1472","2.7851","2.2049","2.6239","2.2644","1.884","-0.6871","-1.5978","-1.2903","2.0128","0.7829","-1.4004","-2.5372","1.5893","-1.5998","2.2644","3.8965","-1.2803","2.7138","3.482","4.1554","2.4001","1.5973","2.0479","3.6858"
"C0T790","-4.2895","-4","-2.4939","-3.4867","-2.2497","-2.3","-3.6949","-1.3","1.4345","-2.2829","-2.5964","-1.5912","-2.3909","-3","-3.9848","-3.0882","-2.1995","-1.1971","-1.0833","-2.0997","-2.6198","-2.7791","-1.7932","-1.699","-1.4979","-1.7539","-1.8997","-1.699","-0.9945"
"C0T820","0.5032","0.3355","0.0813","0.0891","0.7372","0.9119","1.0517","0.3195","0.2925","0.2762","0.5032","0.2762","0.2719","1.0777","1.0064","0.2696","0.1749","0.0866","0","0.6181","0.3939","0.3961","0.6","0.3152","0.0951","0","0.5803","0.7461","0.9225"
"C0T870","0.0782","0.045","0.1618","0.0939","0.1368","-0.0419","0.0347","0.1362","0.2298","0.097","0.1124","-0.3734","0.0279","-0.9511","0.0262","0.0518","0.1364","-0.2978","0.2923","-0.3782","0.0877","0.2294","0.1939","-0.9986","0.0696","0.0717","0.1362","0.0208","0.2205"
"C0T960","-0.0209","0.0627","0.0279","0.1545","-0.4114","-0.3709","0.0349","0.4993","0.7308","0.6304","0.3147","0.0974","0.1526","0.2588","-0.0835","0.0382","0.1","0.0209","0.09","-0.4973","-0.0627","-0.3256","-0.0868","-0.0192","0.6018","0.0087","0.0523","0.0927","0.0349"
"C0T9A0","0.5768","0.2801","0.1364","0.0707","0.1302","0.8222","-0.5601","-0.9511","1.0816","1","0.44","0.0157","0.8302","0.7795","0.1888","0","-0.0719","-0.099","-1.1258","0.4316","-0.424","0.7","0.2673","0.4782","0.1879","-0.1414","-0.6252","0.1923","0.3527"
"C0T9B0","0.8285","-0.18","-0.0488","-0.7989","-0.0244","1.1535","-0.6038","-1.0833","1.5147","-1.1692","0.1125","0.1663","-0.8402","0.6688","-0.4792","-0.5796","0.1455","0.2605","-0.6344","0.4168","-0.794","0.6784","0.2736","0.2344","-0.7128","0.45","0.1368","0.5822","0.0523"
"C0T9D0","1.05","0.3216","0.0558","-0.6395","1.0068","1.1635","0.6573","-1.3994","1.3419","0.0523","-0.8426","-0.983","-0.8336","0.7884","0.9786","-0.7128","-0.8829","-0.7314","1.2929","0.4558","0.6466","-1.0382","1.1434","0.7416","0.4881","0.2622","0.6695","-1.0963","1.0798"
"C0T9E0","0.7309","0.0628","0.1097","0","0.7867","0.4918","0.2071","0.3654","-0.6157","-0.1935","-0.1854","0.3078","-0.6252","0.6809","0.8727","0.0262","0.0175","0.1408","0.2867","1.0324","0.0872","0.1216","1.1982","1.1331","-0.0332","0.0209","0.6359","0.0731","1.0442"
"C0T9F0","0.5967","-0.3913","0.0726","0.2978","0.3392","0.7902","0.6","-0.9703","-1.0798","0.4474","-0.2911","0.2984","0.4863","0.9613","0.1408","-0.1216","-0.3998","0.1763","0.4286","0.2998","-0.4981","0.3277","0.2971","0.0122","0.0813","-0.0624","0.212","-0.1315","-0.4405"
"C0T9G0","2.1887","1.5106","0.7461","0.55","1.7835","1.4863","0.6632","0.1575","-0.5936","-0.2427","-0.1677","1.1657","1.0037","2.4042","1.8579","0.5142","0.6561","0.7071","0.4925","1.5282","0.5416","-0.3993","2.1449","3.0469","1.9092","1.0244","1.3164","1.0566","2.2627"
"C0T9H0","3.2803","1.4335","-2.8532","0.3136","2.3608","1.5142","0.7309","1.5939","2.0785","1.4923","1.4107","0.2783","-0.4862","2.1042","0.9148","-2.4858","1.0418","0.3994","0.1254","3.6531","-1.1398","-1.0324","1.9288","2.4089","0.9835","1.0093","0.4389","-1.3545","2.9578"
"C0T9I0","1.3348","-1.3787","0.6101","0.7726","1.9077","3.3642","-1.0898","-1.1151","-1.1437","-0.908","-0.5472","1.7358","-1.2718","1.8908","-2.1384","-1.5","-1.2229","-1.1743","-1.05","2.9944","0.5376","-1.0798","2.6898","1.2256","1.0071","-1.3545","1.0565","-0.9506","1.2713"
"C0T9M0","0","-0.4388","-0.5035","-0.4015","0.0868","0.3178","-0.4243","-0.4243","-0.4388","-0.4854","0.2877","0.1678","-1.2608","-0.495","-0.3597","-0.6474","-0.7314","-0.5657","-0.4388","0.1545","-0.4316","-0.4045","0.0868","-0.35","-0.3716","-0.5035","-0.3019","-0.2828","-0.4316"
"C0U600","0.431","0.3913","-0.4872","-0.4668","0.1253","-0.9644","0.1254","-0.7995","-0.9925","1.2","1.4004","-0.6871","0.6691","1.0566","0.0784","-0.5738","-0.5563","0.3464","1.1478","-0.9211","-0.4997","0.4225","0.5164","-0.0868","0.5298","-0.1654","0.6389","0.7548","0.2366"
"C0U650","1.0392","0.866","-0.5035","0.2517","0.3371","-1.1692","0.7272","-1.1954","0.9511","-1.0517","0.7308","0.0628","0.4086","1.4004","0.6947","-0.5162","0.3605","-0.4684","0.8572","-0.167","-0.3878","0.725","-0.5033","-0.3661","-0.4225","-0.1792","0.7364","0.6395","0.9272"
"C0U710","0.1989","-0.1992","0.3913","0.2998","-0.2984","0.1891","-0.9903","-0.6914","0.1923","0.2911","-0.5996","0.4938","0.5909","-0.3995","0.2934","-0.3","0.2736","0.8889","-0.4981","-0.3985","0.3","0.6847","-0.3999","0.1992","0.0261","0.7981","0.1923","0.3999","0.2923"
"C0U750","6.322","4.6946","3.2675","3.343","4.8458","1.7321","3.2736","1.6791","-3.078","-4.2264","-3.2139","1.6672","1.5743","6.0622","6.0384","2.8012","3.0602","3.8252","-0.3486","0.8291","4.3672","-2.8103","4.5313","4.4634","4.4166","3.8369","2.1976","1.4074","4.5651"
"C0U760","-0.6339","-0.5878","-0.5657","-0.6138","-0.5253","-1.9422","-1.0466","-0.3507","0.6356","0.9009","0.9534","0.0349","-0.2472","-0.6889","-0.681","-0.4815","-0.3268","-0.6709","0.8785","0.9577","-0.2877","-0.2419","-0.5209","-0.4067","-0.4698","0.1721","0.1133","-0.454","-1.6929"
"C0U770","-1.5391","-2.2656","-1.8711","-1.576","-2.4089","-4.3592","4.5105","3.5077","-2.1809","1.1743","-0.882","-1.1238","-0.9235","-1.4235","-1.1128","-3.4427","-2.7113","-1.6634","1.9505","-3.2147","-1.6996","-0.8269","-1.5045","-1.0348","-1.7366","-2.1212","2.4489","2.2411","-1.0864"
"C0V250","-0.0314","0.0853","-0.0419","0.8988","0.3387","0.3032","0.014","0.1097","-0.5785","0.0419","-0.1717","-0.1564","0.5299","0.2756","-0.2605","-0.0349","0.3857","0.6932","0.7878","-0.1113","-0.0209","0.412","-0.18","-0.0627","0.0731","0.0279","0.5","0.2481","0.7878"
"C0V310","-1.3519","-0.5699","-1.2364","-1.6341","-1.6249","-1.6992","0.7053","0.3746","0.2605","0.328","-0.8632","0.225","0.9925","1.5128","-1.1491","0.1575","0.4121","0.2862","0.9751","-0.7185","-1.0993","-0.8184","1.0392","-0.6928","0.7715","-0.7272","-1.2638","0.0314","0.2699"
"C0V370","-0.0358","0","0.0052","-0.0788","-0.0819","0","-0.0998","-0.0974","-0.0974","0.0574","0.0781","0.15","0.0977","-0.399","-0.0407","0","0.0939","0","0.0968","0.0105","-0.2911","0.0314","-0.3236","-0.0726","0.0244","0.0968","-0.0105","0.0469","0.0626"
"C0V490","-0.1117","-0.3758","-0.8601","-0.477","-0.6445","-0.3312","-0.1883","-0.5176","0.0227","0.2847","0.4574","0.497","0.2756","-1.364","-0.4862","0.803","-0.3062","-0.2509","-0.1256","-0.3656","-0.9811","-0.6092","-0.4036","-0.4366","-0.2505","-0.4389","-0.3656","-0.5562","-0.334"
"C0V500","0.3327","0.6101","0.547","0.0489","-0.2366","0.1465","0.7033","0.5288","0.7372","0.3507","0.2671","0.8426","0.7564","0.2924","0.4386","0.2079","0.3942","0.8004","0.2911","0.0279","-0.3776","0.454","0.5734","0.1721","-0.3225","0.4232","0.4944","0.4226","0.2661"
"C0X080","2.1813","1.7255","1.0094","1.1128","1.7641","2.0706","1.32","0.7442","0.1672","0.4446","0.7725","0.803","1.2036","0.6532","0.7794","0.5564","0.3816","0.5614","0.4862","1.4609","0.6156","0.7107","1.2941","1.6278","0.2195","0.4144","0.8225","0.5822","0.9898"
"C0Z050","0.3507","0.227","0.1454","0","0.4363","0.4086","0.2351","0.1873","0.263","0.1408","0.2294","0.2113","0.215","0.3801","0.4363","0.2179","0.15","0.1678","0.1176","0.4086","0.159","0.2347","0.3069","0.3069","0.25","0.1315","0.3178","0.2575","0.1854"
"C0Z061","-0.6309","-0.5664","-0.3214","0.014","0.0731","0.4872","0.4993","0.3473","0.5298","0.399","0.2741","0.4973","0.5909","-0.6466","-0.4635","-0.3857","-0.2868","-0.2347","0.4755","-0.3812","-0.4702","0.0347","-0.45","-0.6428","-0.6293","-0.5416","0.2997","-0.3346","-0.4"
"C0Z070","0.0436","0.0837","0.3216","-0.0157","0","-0.1462","0.0314","0.0609","0.2781","0.0278","-0.0416","0.2847","0.0192","0","0","0.0227","0","-0.0122","0.0732","-0.3647","0.0244","0.0174","0","-0.1187","0.0419","0.1736","0.0192","-0.0523","0"
