"stno","2018-02-01","2018-02-02","2018-02-03","2018-02-04","2018-02-05","2018-02-06","2018-02-07","2018-02-08","2018-02-09","2018-02-10","2018-02-11","2018-02-12","2018-02-13","2018-02-14","2018-02-15","2018-02-16","2018-02-17","2018-02-18","2018-02-19","2018-02-20","2018-02-21","2018-02-22","2018-02-23","2018-02-24","2018-02-25","2018-02-26","2018-02-27","2018-02-28"
"C0A560","7","3.5","16.5","11","16","1","22.5","25.5","1","8.5","9.5","0.5","0","0","0","0","1.5","0","0","0","0","29","0.5","0","5","2.5","0","12"
"C0A570","15.5","18.5","31.5","21","29","0.5","19","23.5","1","13.5","22","0","0","0","0","0.5","1.5","0","0","0","4.5","27.5","1","0","12.5","3.5","0","13"
"C0A640","18","12.5","35","30.5","25","0","16.5","14.5","1.5","9","17.5","0","0","0","0","0","0","0","0","0","3.5","30","0","0.5","8.5","1","0","12.5"
"C0A650","14.0","13.0","33.5","X","X","0.0","20.5","18.5","2.0","13.5","18.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","0.0","0.0","5.0","35.5","1.0","0.0","10.0","1.0","0.0","8.5"
"C0A660","20.5","33","51.5","48.5","28.5","0","59","23","3.5","44","17.5","0","0","0","0","0","3.5","0","0","0.5","40","59","1","0","14","1","0","9.5"
"C0A860","46.5","64.5","70.5","94","40","0","44","29.5","12","43","42","0","0","0","0","9.5","14.5","0","0","0.5","48","83.5","4.5","0","31.5","6","0","9"
"C0A870","25.5","23","51.5","78.5","39","0","24.5","17","7.5","12","19.5","0","0","0","0","1.5","6","0","0","0","12.5","43","3","0","12.5","2.5","0","10.5"
"C0A880","10","20","21","31.5","16.5","0","23.5","21","4.5","11.5","11.5","0","0","0","0","0","0.5","0","0","0","10.5","27","0.5","0","7","0.5","1","2.5"
"C0A890","15.5","15.5","28","30.5","22.5","0","35","24.5","2.5","4","11.5","0","0","0","0","0","4.5","0","0","0","5","29","1","0","7","1","0","4.5"
"C0A920","17","32.5","29.5","50.5","19.5","0","25.5","17","7","28","10.5","0","0","0","0","2.5","0.5","0","0","0.5","34.5","61.5","0","0","8.5","0.5","0","14.5"
"C0A940","10.5","17.5","28","34","17","0","41","17.5","8","22.5","11","0","0","0","0","0","0","0","0","0","12","39","0","0","8","1","0","7.5"
"C0A950","2.5","9","9.5","11.5","4","0","7","5.5","1.5","2.5","1","0","0","0","0","0","0","0","0","0","2","10.5","0","0","0.5","0","0","1.5"
"C0A970","6","9","13","22","12","0","10.5","8.5","2.5","9.5","8","0","0","0","0","0","0","0","0","0","4","21","0.5","0","7.5","0.5","3.5","1.5"
"C0A980","1.5","2","16","11.5","10","0","11.5","8","2.5","5","2.5","0","0","0","0","0","0","0","0","0","0","25","0","0","7","0","0","11"
"C0A9A0","1","0.5","13.5","13","7","0","13","7","3","2","0.5","0","0","0","0","0","0","0","0","0","0","14","0","0","8","0","0","22"
"C0A9C0","1","0.5","7","13.5","7.5","0","10.5","7","2.5","3","1","0","0","0","0","0","0","0","0","0","0","20.5","0","0","7","0.5","0","9.5"
"C0A9E0","2","1","12.5","10.5","7","0","14","6.5","3","3.5","4","0","0","0","0","0","0","0","0","0","0","19.5","0","0","6.5","0.5","0","12"
"C0A9F0","1","0.5","13","18.5","9.5","0","14.5","8.5","4","1.5","2","0","0","0","0","0","0","0","0","0","0","13.5","0","0","7.5","0","0","20.5"
"C0AC40","11.5","12","28.5","33.5","0","7","19.5","12.5","14","6.5","11","0","0","0","0","0","5","0","0","0","3.5","31","2","0","3.5","2","0","8.5"
"C0AC60","9","14","42.5","27","21","0","13","10","7","8","10","0","0","0","0","0","0","0","0","0","0","29.5","0","0","9.5","0","0","14"
"C0AC70","3.5","2.5","27.5","32.5","21","0","16","10","5","4.5","5","0","0","0","0","0","0","0","0","0","0","19","0","0","6","0","0","17"
"C0AC80","6","9.5","33.5","32","23.5","0","14","10","1.5","5","10","0","0","0","0","0","0","0","0","0","0","20.5","0","0","5.5","0.5","0","15"
"C0ACA0","3","5.5","24","26.5","14.5","0","14.5","8","4","4.5","5.5","0","0","0","0","0","0","0","0","0","0","21","0.5","0","7.5","0.5","0","16"
"C0AD00","14","14.5","25","56.5","18.5","0","14","11","1.5","17","6","0","0","0","0","1.5","0.5","0","0","0.5","21.5","46","0.5","0","3.5","2","0","16"
"C0AD10","6.5","2.5","17.5","27.5","21.5","0","11","6","2.5","7","6","0","0","0","0","0","0","0","0","0","0.5","32.5","0","0","4","0.5","0","9.5"
"C0AD30","2.5","2.5","16.5","14.5","10","0","12","7.5","3","4","4","0","0","0","0","0","0","0","0","0","0","20","0","0","6","0","0","10"
"C0AD40","8.5","15","33","27.5","23","0","14","10.5","4.5","5.5","8.5","0","0","0","0","0","0","0","0","0","0","28","0","0","6.5","0.5","0","14"
"C0AD50","5","6.5","31.5","32","14","0","9","8","4","4.5","6","0","0","0","0","0","0","0","0","0","0.5","23","0.5","0","6","0","0","13"
"C0C460","5.5","4.5","25","10.5","16","0","14.5","9.5","11.5","5","7.5","0","0","0","0","0.5","0","0","0","0","0.5","32.5","1","0","11.5","1","0","24"
"C0C480","6","5.5","24.5","21.5","14","0","10","9","4.5","4","4","0","0","0","0","0","0","0","0","0","0","27","0.5","0","2.5","0.5","0","13"
"C0C540","9","8","31","47","28.5","0","8","6.5","2","8.5","4.5","0","0","0","0","0","0","0","0","0","1.5","32.5","0","0","5","0","0","9.5"
"C0C590","10.5","7.5","24.5","40","26","0","8","6.5","1","10.5","4.5","0","0","0","0","0","0","0","0","0","1.5","39.5","0","0","6","0","0","10.5"
"C0C630","7","7.5","25.5","16","15","0","10.5","6.5","6","4","7","0","0","0","0","0","0","0","0","0","0.5","30.5","0","0","9","0","0","10"
"C0C650","5.5","3.5","22.5","17.5","14.5","0","11.5","7.5","4.5","2","5.5","0","0","0","0","0","0","0","0","0","0","20","0.5","0","7","0","0","11.5"
"C0D360","6.5","3","10","4","11","0","13","12","11.5","6.5","9","0.5","0","0","0","0","0","0","0","0","0","41.5","0.5","0","11.5","1","0","20"
"C0D390","6","5","20","11","14.5","0","9.5","6","5","3","8","0","0","0","0","0","0","0","0","0","0","37","0","0","10.5","0","0","10"
"C0D480","6.5","5","21.5","14.5","16.5","0","9.5","5.5","5","3","6","0","0","0","0","0","0","0","0","0","1","30","0.5","0","9.5","0","0","13.5"
"C0D540","5.5","2.5","13.0","5.5","8.5","0.0","8.0","6.5","5.5","2.5","4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","X","X","X","X","X","X"
"C0D550","12","0.5","17.5","4.5","0.5","14.5","19","23","22","6","10","0","0","0","0","0","0","0.5","0","0","0","38.5","0","0","0.5","0.5","0","6"
"C0D560","4.5","1","12.5","6.5","8.5","0","7","4.5","4","2","4","0","0","0","0","0","0","0","0","0","0","30.5","0","0","4","0.5","0","8.5"
"C0D570","3.5","1.5","5","2.5","6","0","4","4","2.5","1.5","1.5","0","0","0","0","0","0","0","0","0","0","23.5","0","0","1","0","0","6"
"C0D580","6.5","2.5","13.5","6","8","0","7","5.5","4","2.5","4.5","0","0","0","0","0","0","0","0","0","0","32.5","0.5","0.5","5","0","0","10"
"C0D590","4.5","1.5","9","8","11","0","4","4.5","1.5","5.5","2.5","0","0","0","0","0","0","0","0","0","0.5","26","0","0.5","4.5","0","0","6.5"
"C0E420","3","0.5","2","1","3.5","0","3.5","3.5","2","1","1","0","0","0","0","0","0","0","0","0","0","22","0","0","2.5","0","0","4.5"
"C0E430","9.5","2.5","13","3.5","11","0","8","6.5","2","2","5.5","0","0","0","0","0","0","0","0","0","0","30","0.5","0","5","0.5","0","9.5"
"C0E530","5.5","1.5","1","1","0.5","0","5","4.5","0.5","0","4","0","0","0","0","0","0","0","0","0","0","17","0.5","0","0","0","0","0"
"C0E610","8","1","7","2.5","4","0","8","5","2","1.5","5","0","0.5","0","0","0","0","0","0","0","0","22","0.5","0","0","0","0","0"
"C0E730","3.5","1","3","1.5","4","0","4","4","3.5","0.5","1.5","0","0","0","0","0","0","0","0","0","0","31","0","0","3","0.5","0","4"
"C0F861","18.5","0","26","3","3.5","11.5","8","17","10.5","3","3.5","0","0","0","0","0","0","0","0","0","0","35.5","0.5","0","0","1","0","13"
"C0G640","0.5","0","0","0","0","0","2.5","2.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","9.5","0","0","0","0","0","0"
"C0G650","2.5","0","0.5","0","0","0","2.5","3","2","0.5","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","4"
"C0H990","2","0","0","0","0","4","1.5","3","9.5","1","1","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","3.5"
"C0H9A0","21.5","1","3.5","0.5","1.5","0.5","13","20.5","4","2.5","10.5","0","1.5","0","0","0","0","0","0","0","0","28","1","0","0","0","0","13.5"
"C0H9C0","0.5","0.5","0","0","0","0","0","0","0.5","41.5","27.5","0","0","0","0","0","0","0","0","0","0.5","78","0","0","0.5","0.5","0","15"
"C0I010","17.5","0.5","4.5","1.5","6","1","11","26.5","12.5","2.5","11.5","0","0","0","0","0","0","0","0","0","0","46","0.5","0","0","0","0","12.5"
"C0I090","5.5","1.5","3.5","1","3","0.5","6.5","9","2","1.5","7.5","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0"
"C0I110","5","0","2","0","1","0","5","5","2.5","0.5","3.5","0","0","0","0","0","0","0","0","0","0","24","0.5","0","0","0","0","0.5"
"C0K240","7","0.5","1.5","0","3.5","0","6","13.5","2.5","2.5","4.5","0","0.5","0","0","0","0","0","0","0","0","24","0.5","0","0","0","0","0"
"C0K280","1","0","0","0","0","0","3","2","4","0","0.5","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0"
"C0K330","2","0","0","0","0","0","3.5","2.5","2.5","0.5","1","0","0","0","0","0","0","0","0","0","0","18.5","0","0","0","0","0","0"
"C0M410","5.5","0","0.5","0","0.5","0","2","9","0","0","1.5","0","0.5","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0"
"C0M530","12","0.5","3.5","0","4","0.5","8.5","19","1.5","0.5","5.5","0.5","0.5","0","0","0","0","0","0","0","0","27","0","0","0","0","0","11"
"C0O810","4.5","0","0","0","0","0","1.5","8","0","0","1","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"C0O900","1","0.5","0","0","0","0","1.5","8","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0.5","7","0","0","0","0","0","0"
"C0O930","2.5","0","0","0","0","0","1.5","7","0","0","2.5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"C0R100","0","0","5","0","0","0","1.5","3.5","0","0","8.5","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","1.5"
"C0R150","4.5","0","0","0","0","0","1","0.5","0","0","9.5","0","0.5","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"C0R220","3.5","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R270","2","0","0","0","0","0","3","1.5","0","0","8.5","0","0","0","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R280","5","0.5","0","0","0","0.5","5","2.5","0","5.5","2","0","0","0","0","19.5","0","0","0","0","4","0","0","0","5.5","1","1","1.5"
"C0R350","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","46.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R420","12","1","0","0","0","0","6.5","2.5","1","6","6","0","0.5","0","0","16.5","2","0","0","0","4","1","0","0","8.5","1","4","1"
"C0S680","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X"
"C0S690","2","0","0","0","0","0","4.5","2.5","2","1.5","1","0","0","0","0","0","0","0","0","0.5","1","0","0","0","13","0.5","0.5","0.5"
"C0S700","8.5","0","0","0","0","0","4.5","2.5","2.5","6","1","0","0","0","0","0","1","0","0","2","2","0.5","0.5","0","23","0.5","0.5","0.5"
"C0S710","1.5","0","0.5","0","0","0","2.5","2.5","0.5","5","0.5","0","0","0","0","1.5","0","0","0","0","0.5","2","0","0","3.5","0","0","0"
"C0S730","1.0","0.0","0.0","0.0","0.0","0.0","2.5","X","0.0","2.0","3.0","0.0","0.0","0.0","0.0","2.0","0.5","0.0","0.0","0.0","0.5","0.0","2.0","0.0","2.0","0.0","3.0","3.5"
"C0S740","1","0","0.5","0","0","0","2.5","1.5","0.5","0","0","0","0","0","0","0","0.5","0","0","0.5","0","1","0","0","10.5","0","0","0"
"C0S750","16.5","4","3.5","1","1","1","6.5","8","5","3","2.5","4","2.5","0","0","0","0","0","0","0","1","21.5","2.5","0.5","1","1","0","9"
"C0S760","4.5","1","1","0.5","2.5","0.5","3.5","4","2","3.5","1","0","0.5","0","0","0","0.5","0","0.5","0.5","1.5","3.5","1","0","2","1","0.5","0"
"C0S770","2.5","0","0","0","0","0","5","2.5","0.5","3","2","0","0","0","0","3.5","0.5","0","0","0","0","0","0","0","35.5","0","0","1.5"
"C0S790","1.5","0","0","0","0","0","4","3.5","0.5","2.5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","9","0.5","0","0.5"
"C0S810","0","0","0","0","0","0","3","1","1","1.5","0","0","0","0","0","1","0","0","0","0","0","0.5","0","0","1.5","0","0","0"
"C0S830","1","0","0","0","0.5","0.5","4.5","1.5","0","1","3","0","1","0","0","0.5","0","0","0","0","0","2.5","0","0","5.5","0.5","0","0"
"C0S840","0.5","0","0","0","0","0","2","1","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","2.5","0","0","0"
"C0T790","16.5","0","0","0","0","1.5","6.5","16.5","34.5","0.5","3.5","0","0","0","0","0","0","0","0","0","0","56","0.5","0","0","0","0","27"
"C0T820","8.5","0.0","12.0","X","X","X","X","30.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","0.0","0.0","0.0","0.0","0.0","2.0"
"C0T870","5.5","0","2.5","1","4","0","4","5","0","3","6.5","0.5","0","0","0","0","2","0","0","0","1.5","14","1","0","9","1","0","0"
"C0T960","7.5","0.5","1","0","1.5","0","4","4","0","6","2.5","0","1","0","0","0","7.5","0","0","0","4.5","10","0.5","0","22.5","1","0","0"
"C0T9A0","5","0","1.5","0.5","3.5","0.5","5.5","7.5","0","3","9.5","5.5","1","0","0","0","12.5","0","0","0","2.5","14","3.5","0","2","2","0","0"
"C0T9B0","9","1","8","3","5.5","0","4","6","0","5","10.5","1","0.5","0","0","0.5","4.5","0","0","0","7.5","25.5","1.5","0","14","4","0","1.5"
"C0T9D0","1","0","1.5","1.5","2","0","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","0","0","0","0","0","0"
"C0T9E0","4","0","0.5","0.5","4","0.5","14","7.5","0","2.5","6.5","5","3.5","0","0","0","9","0","0","0","0.5","14.5","11","0","13","0.5","0","2.5"
"C0T9F0","4","0","1","0.5","2","0","4.5","7","0","1","7.5","4","1","0","0","0","6.5","0","0","0","1.5","12","3","0","1","2.5","0","0.5"
"C0T9G0","16.5","3.5","4.5","0.5","2.5","0","4.5","7.5","0","4","8.5","1","0.5","0","0","0","8","0","0","0","5.5","15.5","3","0","7.5","3.5","1","0"
"C0T9H0","10.5","2.5","1.5","0.5","4","3","4.5","5.5","0","12","18.5","17","3","0","0","0","16.5","0","0.5","0","11","12","10","0","23","14.5","2","0.5"
"C0T9I0","6.5","0","0.5","0","2","1","3","2.5","0","5","23.5","9","7","0","0","0","3.5","0","0","0","1.5","5","7.5","0","20","9.5","0","0.5"
"C0T9M0","4.5","1.5","0.5","0","0","1","1","1.5","0","6.5","16.5","2","2.5","0","0","0","8","0","0","0","2","2","1","0","9","2.5","0","0.5"
"C0U600","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0U650","4.5","12","13","12.5","7","0","17.5","22","0","24","10","0.5","0","0","0","0","15","0","0","0","7.5","34","2","0","7","2","0","1"
"C0U710","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0U750","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0U760","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"C0U770","0.0","0.0","0.5","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","X","X","X","X","X","X","X"
"C0V250","3","0","0","0","0","0","1.5","1.5","0","0","3","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"C0V310","8","0","0","0","0","0","1","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0"
"C0V370","4","0","0","0","0","0","1","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","3.5","0","0","0","0","0","0"
"C0V490","2.5","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0"
"C0V500","0.5","0","0","0","0","0","0.5","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0X080","2","0","0","0","0","0","1","7.5","0.5","0.5","0.5","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"C0Z050","4.5","0","3","0","2","0.5","4.5","3","0","2","0.5","0.5","0","0","0","0","0","0","0","0","0","9","0","0","2","0","0.5","0"
"C0Z061","2.5","0","0.5","0","0.5","0","4.5","1","0.5","2.5","1","0.5","0.5","0","0","0","0","0","0","0","0","1","0","0","9","0","0","0"
"C0Z070","3.5","0","0","0","0.5","0.5","2","2","0","4","1","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
