"stno","20181001","20181002","20181003","20181004","20181005","20181006","20181007","20181008","20181009","20181010","20181011","20181012","20181013","20181014","20181015","20181016","20181017","20181018","20181019","20181020","20181021","20181022","20181023","20181024","20181025","20181026","20181027","20181028","20181029","20181030","20181031"
"C1I030","0","0","0","0","0","0","0","0","0","15","0","7","4.5","5","1","8.5","1","1","21","0","0","1.5","0","0","0","0","0","0","0","0","4"
"C1I050","0","0","0","0","0","0","11.5","0","1.5","44","1","17.5","1","0","0","4","0","1","8.5","0","0","0","0","0","0","0","0","0","0","0","14"
"C1I070","0","0","0","0","0","0","3","0.5","1","10.5","1.5","27","0.5","0","0","5.5","0.5","0.5","3","0","0","0","0","0","0","0","0","0","0","0","2.5"
"C1I140","0","0","0","0","0","0","3.5","0","0","0","0","0","0","0","0","0.5","0","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C1I150","0","0","0","0","0.5","0","0","0","1.5","2.5","0","1","2","0","0","0","0","0",NA,NA,NA,"0.5","0.5","0","0","0","0","0","0","0","2.5"
"C1I220","0","0","0","0","0","0.5","0.5","0","18.5","0","0","4","0.5","0","0","0","0.5","0","6.5","0","0","0","0","0","0","0","0","0","0","0","3"
"C1I230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"C1I240","0","0","0","0","0","0","0","0","6.5","0","0","7.5","1","0","0","0","0","0","10.5","0","0","0","0","0","0","0","0","0","0","0","3"
"C1I250","0","0","0","0","0","0","0","0.5","2.5","0","0","3.5","1.5","0","0","0","0","0","15","0","0","2.5","0","0","0","0","0","0","0","0","1"
"C1I260","0","0","0","0","0","1","0.5","4","0","2","0","6","5.5","2","1.5","0","0","0.5","17.5","0.5","0","5.5","0","0","0","0","0","0","0","0","2.5"
"C1I280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"C1I290","0","0","0","0","0","0","1.5","0","0","9","0","12.5","0","0.5","3.5","5","0.5","2.5","3","0","0","2.5","0.5","0","0","0","0","0","0","0","3"
"C1I310","0","0","0","0","0","0","0.5","0","0.5","1","18.5","1.5","1","0","1","0","0.5","0","6","0","0","0.5","0","0","0","0","0","0","0","0","3"
"C1I320","0","0","0","0","0","0","0.5","0","4","18.5","6","14","3","0","2","0.5","3","0.5","24.5","0","0","0","0","0","0","0","0","0","0","0","2.5"
"C1I330","0","0","0","0","0","0","0","0.5","0","8","0","10","8.5","0.5","1.5","0","0.5","0","31","0","0","2","0","0","0","0","0","0","0","0","2.5"
"C1I340","0","0","0","0","0","0","3.5","0","0","20","6.5","13.5","0.5","0","0","2","0","1","9","0","0","0","0","0.5","0.5","0","0","0","0","0","1.5"
"C1I440","0","0","0","0","0","0.5","20.5","1","2.5","24","3.5","12.5","1.5","0","0","1","0.5","4","9.5","0","0","0","0","0.5","0","0","0","0","0","0","4.5"
"C1M390","1","0","0","0","0","0","0.5","0","17","32.5","0.5","2","0","0","1.5","1.5","0.5","4.5","6","0","0","1","0","0","1","0","0","0","0","0","2.5"
"C1M400","0","0","0","0","0","0","4.5","0","5.5","26","0","3","0","0","0","0","0","0","8","0","0","2","0.5","0","0","0","0","0","0","0","0.5"
"C1M480","0","0","0","0","0","0","0","0","0","1","0","3.5","0.5","0","0","0","0","1","5.5","0","0","2.5","1.5","0","0.5","0","0","0","0","0","2"
"C1M600","0.5","0","0","0","0","0","0","20.5","15.5","17","0","1","0","0","5","0","0","3","5.5","0","0","12.5","0","0","0","0","0","0","0","0","0"
"C1M610","0","0","0","0","0","0","0","3.5","1","13.5","1.5","2.5","0","0","1","0","0.5","1.5","12.5","0","0.5","0","0","0","5.5","0","0","0","0","0","0.5"
"C1M620","0.5","0","0","0","0","0","0","0","2","15","0.5","4.5","0","0","2","0","0","1.5","9","0","0","0.5","0","0","0","0","0","0","0","0","2.5"
"C1O850","0","0","0","0","0","0","0","0","0","49","0","0.5","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","1.5"
"C1O870","0.5","0","0","0","0","0","0","18","122.5","8","0","1.5","0","0","0","0.5","0","0.5","3.5","0","0","14","6.5","0","0","0","0","0","0","0","1.5"
"C1O880","4.5","0","0","0","0","0","48.5","0","6.5","19.5","0.5","4.5","0","0","0","7","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C1R110","0.5","3","0","0","0","0","1.5","0","70.5","73","0","2","41","0","0.5","4.5","0","0.5","0","1.5","0.5","1.5","0","0","0","0","0","0","0","0","0"
"C1R120","4","3","0","0","0","0","1.5","0","11.5","31","3","0.5","38.5","0","0.5","0.5","0","6.5","0.5","4","1.5","6","0","5","19.5","0","0","0","0","0","0.5"
"C1R250","0","0","0","0","0","0","2","0","13.5","2.5","0.5","0","0","1","0","0","0","0","26","5","21.5","1.5","1","0","10.5","0","0","0","0","0","0"
"C1R290","0","0","0","0","0","5.5","0","0","28","6.5","0","0","0","0","0","0","0.5","0","0","0","0","0.5","1.5","3.5","0.5","4","3.5","0","0","0.5","4"
"C1S670","0.5","0","0","1","0","0","0.5","0.5","5.5","29","1.5","3.5","1","0.5","0","0.5","1","11","5.5","0","2.5","0","1","0","0","1","1.5","0.5","0","0.5","15.5"
"C1S800","0","0","0","0","0.5","0","0","0","4","8","0","0","0","0","0","2","2","6","0","0","2","0","15","15.5","0.5","0","0","0","0","0","25.5"
"C1S820","0","0","0","0","1","0.5","2","0.5","0","9.5","0","0","0","0","0.5","0","1","6.5","0","1","0","0.5","0","1","0","0.5","0","0","0","0","18.5"
"C1S880","0","0","0","0","0","2","7","0","90.5","11","0.5","0","0","2","2","0.5","6.5","0","1.5","0.5","4.5","1","1.5","26.5","4","5.5","5","0","0","0","11.5"
"C1T800","0","0","0","0","0","0","2","0","14","6","3.5","30.5","8.5","0","0","0","0.5","5.5","12","0","0.5","0","0","0","0","0","0","0","0","0","21"
"C1T810","0","0","0","0","0.5","0","9","0.5","28.5","6.5","8","33","15","0","0","0","1","5","16","0","0","0","0","0","0","0","0","0","0","0","34.5"
"C1T830","0","0","0","0","1","0","0.5","0","22","6","8","35","6","0","0","2","0","3.5","9","0","0","0","0","0","0","0","0","0","0","0","18"
"C1T920","0","0","0","0","6.5","0","0","1.5","29.5","47","0.5","14","0","0.5","3","14","3","4.5","7","0","1.5","0","1.5","0.5","0","6","1","0","0","0.5","40"
"C1T940","0","0","0","0","32","0","9","34","18.5","21.5","9.5","18.5","1","0","4","3","4","5.5","7","0.5","0","2.5","4.5","0","0","0","6.5","0","0","1.5","54"
"C1T950","0","0","0","0","31.5","1","21","11.5","21","48","32","20.5","2","1.5","14.5","36.5","20.5","20","6.5","5.5","6","1.5","25.5","7","2","10.5","61.5","0","0","4.5","67"
"C1T970","0.5","0","0","0","12.5","0.5","1","10","14","33","5","11","0","0","6.5","27","4.5","5","1","0","0","0","0.5","0","0","11","14","0","0","0.5","42"
"C1T980","0.5","2.5","0","0","4.5","0.5","0.5","0.5","6","2","1.5","2","1","0","0","0.5","0.5","0","0.5","0","0.5","0","1","1.5","0","0","11","0.5","0","0",NA
"C1T990","0","0","0","0","4.5","6","0","1","0.5","2","3.5","4.5","0","0","3","6","3.5","6","1","0","0","0","1","0.5","0","0","6.5","0","0","0","47.5"
"C1U501","0","0.5","0","0","0","0","13","64.5","9","17","30.5","39","24.5","5.5","13.5","8","13","17.5","15","4.5","0","2.5","7.5","0","0","1.5","11","0","0","7","62"
"C1U670","0","0","0.5","0","0","6.5","17","174.5","14","35","55","53","42","16","12","18","7","8.5","22.5","6","0","1.5","8.5","0","0.5","0","1","0","0","16.5","98"
"C1U690","0","0","0","0","0","17.5","18.5","179.5","16","37.5","6","42","46","23.5","14","22","7.5","13","31","8","0","2.5","6","0","0","0","1","0","0","21.5","120"
"C1V160","2","0","0","0","0","1","22.5","5","10","3.5","7","4.5","3","0.5","9.5","0","0","4","7","0","0","1.5","0.5","0","0.5","0","0","0","0","0","0.5"
"C1V170","0","0","0","0","0","0","9","0","2.5","9","2.5","9","1.5","0","0.5","3.5","0.5","4","9","0","0","0","0","2.5","0","0","0","0","0","2.5","21.5"
"C1V190","0","0","0","0","0","0.5","28","0.5","6.5","19","6.5","5","13.5","0","2","0","0.5","17.5","11.5","0","0","0","0","0.5","0","0","0","0","0","0","17"
"C1V200","0","0","0","0","0","0","14","0","1","9.5","3.5","3","5","0","2.5","1","0","15","4","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V220","1.5","0","0","0","0","0","27.5","8.5","62.5","72.5","4","2.5","1","0","0","14","0.5","2","5.5","0","0","0","0","2","0.5","0","0","0","0","0","1"
"C1V300","7","0.5","0","0","0","0","7","17","22","58.5","0.5","1.5","0.5","0","6.5","0.5","0","20","0","0","0","0.5","0","3","9.5","0","0","0","0","0","0.5"
"C1V340","0","0","0","0","0","0","35.5","0","86","35","4","1","1.5","0","4","1","3.5","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V390","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1X040","0","0","0","0","0","0","0","0","20","18","0.5","1.5","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","1.5"
"C1Z030","0","0","0","0","10.5","1","19","30.5","4","8","1","4","0","0","3","5.5","1.5","2.5","1","0","0","2","1","0","0","0","13.5","0","0","0","47"
"C1Z040","0","0","0","0","11","4.5","1","6","1","9.5","3.5","5","0","0","3.5","12.5","4","6","1","0","0","0.5","2","0.5","0","0","9","0","0","0","43.5"
"C0A9B0","0","0","0","12.5","6.5","0.5","0","4.5","1","4.5","2","28.5","0","0","0","0","29","0","2.5","0","0","0","0","0","0","0","0","0","0","0","1"
"C0R360","0","0","0","0","0","5","0","0","15.5","3.5","0","0","0","0","1","0","8.5","0","0","0","6.5","0","0.5","0.5","0","5","3","0","0","0","1.5"
"C0R370","0.5","0","0","0","0","2.5","4","0","19","4.5","0","0","0","0","2","0","0","0","0","3","6","0.5","0","3","0.5","5","4","0","0","0","4.5"
"C0R380","0","0","0","0.5","0","0","0","0","25","1.5","0","0","0","0","0","0","0","0","2.5","4.5","0","0","0","0","0","0","0","0","0","0","0"
"C0R400","0","0","0","0","0","0","0","1.5","11.5","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","1"
"C1A730","0","0","0","2","0","0.5","0.5","5.5","14.5","10.5","10.5","26.5","1.5","0","0","0.5","32.5","0","5.5","0","0","0","10.5","0","0","0","0","0","0","0.5","7.5"
"C1R300","0","0","0","0","0","1.5","11.5","0.5","60","2.5","0","0","0","5.5","0.5","0","4","0","0","0.5","3.5","1","5.5","12.5","1","10","6.5","0","0","0","8.5"
"C1R320","0","0","0","0","0","3","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","2","1","0","0","0","0.5"
"C1R330","0","3.5","0","0","0","0","0","0","8","0.5","0","0",NA,NA,NA,"0","0","0","0","6","1","0","0","0","1","0","0","0","0","0","0"
"C1R340","0","0","0","0","0","5","0","0","46","7.5","0","0","0","0","0.5","0","0","0","0","0","0","0","2.5","6.5","0","4","2","0","0","0","5"
"C1S620","0","0","0","0","1.5","19.5","0.5","0","41","4","0","0","0","0","0.5","0","0.5","0","0","0.5","0","0","0","10.5","0","0","0","0","0","0","6.5"
"C1S630","0","0","0","0","0","0","0","0","5.5","0","0","0","0","0","0","0","0.5","4.5","0","0","0","3","0.5","0","0","0","0","0","0","0","25"
"C1S660","0.5","0","0","0","0","0","0.5","0.5","1.5","13.5","3.5","10.5","0","0","0.5","0","0.5","5","2.5","0","1.5","0","0","0","1.5","1","0.5","0","0","0","17.5"
