"stno","2013-02-01","2013-02-02","2013-02-03","2013-02-04","2013-02-05","2013-02-06","2013-02-07","2013-02-08","2013-02-09","2013-02-10","2013-02-11","2013-02-12","2013-02-13","2013-02-14","2013-02-15","2013-02-16","2013-02-17","2013-02-18","2013-02-19","2013-02-20","2013-02-21","2013-02-22","2013-02-23","2013-02-24","2013-02-25","2013-02-26","2013-02-27","2013-02-28"
"C1M480","0","0","0.5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1M600","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1M610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1M620","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1O850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1O870","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1O880","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R110","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1R290","12.5","35.5","25","0.5","0","0","0","0.5","10","1.5","16.5","1","0","4","12","1.5","3.5","0","2","0.5","2.5","5.5","0.5","10.5","0","0","3.5","0.5"
"C1S670","0","1","1","2","0.5","1","0","1.5","0.5","0","0","0.5","1","0","0","1","0","0","0","1","0","1","2","1","0","0","0","0.5"
"C1S800","0.5","30","21.5","0.5","0","5.5","3","0","0","0.5","0","0","0","0","0.5","0","1.5","1.5","1","0","2.5","2","0","0.5","4","10.5","0","0.5"
"C1S820","1","36.5","10","1","0","1","8","0.5","0","0","5","0","1","0","4.5","0","0","0","0","0","3.5","4.5","0","1","4.5","10.5","1","0"
"C1S880","8.5","57","44","0","0","0.5","0","11.5","1","0.5","22.5","0.5","0","8","7","0","8","0.5","1","0","0","25.5","0.5","7","10","0.5","3","0.5"
"C1T800","0","0.5","0.5","0","0.5","1","0","0.5","0.5","0","0","0","1.5","0","2.5","1.5","0","0","0.5","1.5","0","0","1.5","1.5","0","0","0.5","0"
"C1T810","0","1.5","0","0","0.5","0.5","0","4","0.5","0","0.5","0","0.5","0","0","1","0.5","0","0","1","0.5","0","3","0.5","0","0","0","0"
"C1T830","0","6.5","3","0","0.5","0","5","0.5","0","0.5","0","1.5","1","0","0.5","0","0","0","1.5","0","0","0.5","0","6","0","0","0.5","0.5"
"C1T920","0","19.5","1","0.5","6.5","0","0","0","0","0","0","6.5","0.5","0","4","0","0","0","0","0","0","3","0","15","0","0","1.5","0"
"C1T940","0","14","2","1.5","2.5","2.5","7","3","0","4","0","5","2","0.5","3.5","1","0.5","0","3.5","0","1.5","5","1.5","7.5","0","0","3.5","0.5"
"C1T950","0","30","4","8","7","4.5","7","23","1.5","3.5","2.5","65","6.5","2","58.5","7","1","0","36.5","9.5","2.5","44","7","22.5","0","0.5","16","1.5"
"C1T970","0","17.5","1","1.5","4","1","20.5","9.5","0","1","0","18.5","2.5","0","12.5","0.5","0","0","7","0","0","7","0","17.5","0","0","8.5","0.5"
"C1T980","0","11","0.5","4","4.5","0.5","11","38","3","0","0.5","6.5","3","0","9","3","1.5","0","3","2.5","0.5","11.5","9.5","14.5","1.5","0.5","4.5","0"
"C1T990","0","11","4","2","3","2.5","1","2.5","0","0","0","3.5","0.5","0.5","2","0.5","0","0","0.5","0","0","2","0","4","0","0.5","0.5","0.5"
"C1U501","0","5.5","0","0","0.5","11","24","13.5","0.5","2","5","5.5","1","0","7","1","0","0","2.5","2","10","5","12","2","0","0","4","1"
"C1U670","0","2","0","0","2","15.5","58","23.5","0.5","6","18","2.5","2","0.5","4","1","0","0.5","1.5","7.5","13.5","2","28","3.5","0","0","4","0"
"C1U690","0","3","0","0","1","19","69","37","0.5","7.5","23.5","5","4.5","0","11.5","1.5","1.5","0","1","6.5","19","3","27.5","6","0","0","5.5","0"
"C1V160","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V170","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0"
"C1V190","0","0.5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V300","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V340","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1V390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1X040","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1Z030","0.5","9","1","3","1","1","3.5","2.5","0","0","0","4.5","1","0","0","0.5","0","0","0","0","0","1","0","11","0","0","2","0.5"
"C1Z040","0.5","13.5","1.5","7","1","2.5","2.5","2","0","0","0","9","0.5","0","6.5","0","0","0","3.5","0","0","7.5","0","8","0","0","3.5","1"
"C0A9B0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0.5","0","0","0","0","31","0"
"C0R360","3","12","7","0","0","0","0","0","0","1","22","2","0","1","1.5","0.5","1.5","0","2","0","0","1","0","2.5","0","0","0","0"
"C0R370","4.5","14.5","22","0.5","0","0","0","0","4","4","25.5","0.5","0","0.5","5","0.5","11","0","4","0","1","1","0.5","5","0","0","1","0"
"C0R380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C0R400","0","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1A730","0","0","0","0","0","0","1","1","1","0","0","0","0.5","0","0.5","0.5","0","0","0","1","0.5","3.5","0","0","0","0","24.5","0"
"C1R300","7.5","27.5","23","0","0","1.5","0","1.5","5.5","0.5","8","1","0","2","3.5","0","1","0","1.5","0","0","6","0.5","4","1","0","0.5","0.5"
"C1R320","0","1","2","0","0","0","0","0","0","0","1.5","0","0","0","0","0","0","0","0.5","2","0","0","0","0","0","0","0","0"
"C1R330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1R340","2.5","14.5","11.5","0","0","0","0.5","0.5","1.5","0.5","3.5","0","0.5","0","2.5","0","0","0","1","0","0","4","0.5","1.5","0","0.5","0.5","0"
"C1S620","0.5","38","14.5","0","0","0","0","4","0","0.5","6.5","1","0","0.5","0.5","0.5","0","0","0","0","0","4.5","0","1.5","3.5","9.5","1","0.5"
"C1S630","0.5","67","11","1.5","6.5","1.5","1","0","0","0","0","0","0","0","1","0","0.5","0","0","0","0","0","0","1","8","5.5","0","1.5"
"C1S660","0","6.5","1.5","0.5","0.5","0.5","0","0","0","0","0","0","0.5","0","5.5","0","0","0","0.5","0.5","0","1","1.5","2","0","0","0","0"
