"stno","2014-02-01","2014-02-02","2014-02-03","2014-02-04","2014-02-05","2014-02-06","2014-02-07","2014-02-08","2014-02-09","2014-02-10","2014-02-11","2014-02-12","2014-02-13","2014-02-14","2014-02-15","2014-02-16","2014-02-17","2014-02-18","2014-02-19","2014-02-20","2014-02-21","2014-02-22","2014-02-23","2014-02-24","2014-02-25","2014-02-26","2014-02-27","2014-02-28"
"C1I240","0","3.5","0.5","10","3.5","0.5","1.5","0.5","6","11.5","0.5","0.5","3.5","4","0.5","0.5","0","1","10","2","0","0","0","0","0","0","0","0"
"C1I250","0","2","0.5","11","4","0","0","0.5","5","21","2","0","4.5","10","0","0.5","0","1.5","14","2","0","0","0","0","0","0","0","0"
"C1I260","0","15.5","4.5","10.5","4","0","1.5","0.5","3","22","1.5","0.5","3.5","14.5","0","1","0","3","16","3","0","0","0","0","0","0","0","0"
"C1I280","0","0","0","3","1","0","0","0","2","9.5","1","0","2","6.5","0.5","0.5","0","0","5","0.5","0","0","0","0","0","0","0","0"
"C1I290","0","9","3","1","0.5","0","0","0","0","14.5","1","0","2.5","2.5","0.5","1","0","0","8","2.5","0","0","0","0","0","0","0","0"
"C1I310","0","16","16","4.5","1","0","0","0","0.5","18","0.5","0.5","3.5","4","0","1","0","0.5","11","2","0","0","0","0","0","0","0","0"
"C1I320","0","17","19.5","6.5","4.5","0","0","0","6","22","1.5","1","11","16.5","0","1","0","2.5","29.5","5","0","0","0","0","0","0","0","0"
"C1I330","0","6.5","2.5","7.5","5","0","0.5","0.5","7","16.5","1.5","0.5","6.5","12","0","0.5","0","4.5","15.5","3.5","0","0","0","0","0","0","0","0"
"C1I340","0","8","2","0.5","0.5","0","0","0","1","25","3.5","0","3","4.5","0.5","0","0","0","13","3.5","0","0","0","0","0","0","0","0"
"C1I440","0","17.5","8","1.5","0","0","0","0","3","41.5","3.5","0","4.5","6.5","1","0.5","0","0","14","6","0","0","0","0","0","0","0","0"
"C1M390","0","16","1","1","1","2.5","0","0","0","21.5","2.5","0","2","4.5","0.5","0","0","2","9","0.5","0","0","0","0","0","0","0","0"
"C1M400","0","42.5","1.5","2","0","3","0","0","0","15.5","5.5","0","1","6","1","0","0","0","4","1","0","0","0","0","0","0","0","0"
"C1M480","0","5.5","0.5","1.5","0.5","2.5","0.5","0","0.5","13.5","1.5","0","2","5","1","0","0","0.5","9.5","0.5","0","0","0","0","0","0","0","0"
"C1M600","0","31.5","2","1","1","7.5","0.5","0","0","22","2.5","0","2","3.5","0.5","0","0","6.5","7.5","1","0","0","0","0","0","0","0","0"
"C1M610","0","25","2","1","0","3","0","0","0.5","22","2.5","0","1.5","4","0.5","0.5","0","3.5","10.5","1.5","0","0","0","0","0","0","0","0"
"C1M620","0","23","0.5","1","0","1.5","0","0","0","19.5","1","0","1.5","3.5","0.5","0.5","0","3","9.5","1","0","0","0","0","0","0","0","0"
"C1O850","0","4.5","0","0.5","0","2","0","0","0","8","2.5","0","0.5","3.5","0","0","0","0","2.5","1","0","0","0","0","0","0","0","0"
"C1O870","0","9.5","0.5","1","0","9.5","0.5","0","0","17.5","5.5","0","1","2.5","1.5","0","0","0","6","1","0","0","0","0","0","0","0","0"
"C1O880","0","6.5","0.5","0","0","1.5","0","0","0","13","3.5","0","1","4.5","0","0","0","1","3","1.5","0","0","0","0","0","0","0","0"
"C1R110","0","0.5","0.5","0","0","0","0","0","0","14.5","3.5","0","1","2","0","0","0","0","3","2.5","0","0","0","0","0","0","0","0"
"C1R120","0","0.5","1","0","0","0","0","0","0","19.5","6","0","1","2","0","0","0","2","5.5","2","0","0","0","0","0","0","0","2"
"C1R250","0","0","0","0","0","0","0","0","0","14.5","1.5","0","0","3","0","0.5","0","0","3","3","0","0","0","0","0","0","0.5","0"
"C1R290","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1S670","0","3.5","3.5","1.5","0","0","0.5","1","4","19.5","6","1.5","4.5","8","3.5","0.5","1","0","11.5","9.5","0","0","0.5","0.5","4","1","0.5","2"
"C1S800","0","7.5","11","0.5","0","0","0","0.5","0","11","2","0.5","0.5","5","0","1","0","0","5","4","0","0","1","0","0","0","0.5","16"
"C1S820","0","4","2.5","0","0","0","0","0","0","11.5","2.5","0","4.5","6","0","0","0","0","7","5.5","0","0","0","0","0","0","0.5","10"
"C1S880","0","1","2.5","1","0.5","4","0.5","4","1.5","12","1.5","0","9.5","4","6","4","0","0","40.5","6.5","0","0","4","0.5","0","6","3.5","28.5"
"C1T800","0","0.5","0","5","12","0","0","9.5","92","17.5","5.5","2.5","6","8.5","1.5","1","0","0.5","23","4.5","0","0","0.5","0","0","0.5","0","0.5"
"C1T810","0","2","1.5","6.5","14.5","0","0","10","74.5","22.5","7.5","5","13","11.5","2","1.5","0.5","0.5","24","5.5","0","0","1","0.5","0","0","0","0.5"
"C1T830","0","1","0.5","3","4.5","0","0.5","5.5","44.5","8.5","2","1.5","6.5","7","0.5","0.5","0","1.5","10","2.5","0","0","0.5","0","1","0","0.5","2"
"C1T920","0.5","0.5","2","11","0.5","0","1.5","10","3","6","2","2","6.5","7.5","0.5","0.5","0","3","12","3","0","0","0.5","0","0.5","1","2.5","7.5"
"C1T940","0","0","6","3.5","0","0","3","6","4","16.5","6.5","1","6.5","9","1","0.5","0.5","0","13","9.5","0","0.5","1.5","0","5.5","0","2.5","9"
"C1T950","0","2","12.5","27.5","0.5","0.5","3","23.5","23","38.5","12.5","3","39","31","17","0.5","0.5","1.5","30.5","16.5","0.5","2","4.5","1","7","6.5","7.5","11.5"
"C1T970","0","5.5","10","5.5","0.5","0","1","10","7","6","2.5","0.5","9.5","5.5","1.5","0","0.5","1","16.5","6.5","0.5","0","0","0","4","1.5","5.5","9.5"
"C1T980","0","4","2.5","25","9","0","0.5","13","24","47","23","9.5","21.5","19.5","5.5","2","1","1.5","19.5","9.5","0.5","0","0","0.5","0","0.5","1","3.5"
"C1T990","0","4.5","3.5","3.5","0.5","0","2","3","5","6.5","1.5","0","4","4","1","0.5","0","0","6.5","6.5","0","0","0","0","1","1.5","2.5","13.5"
"C1U501","0","0","2.5","19","10","0","0.5","8","48","5","1.5","2.5","12.5","5.5","2.5","0.5","0","1.5","9.5","0.5","0","0","0","0","0","0","5","0"
"C1U670","0","0","2.5","64","14","0","0","8.5","59","6.5","2","4.5","10.5","5","4","0.5","0","0","12.5","0","1","2","0","0","0","0","10.5","1"
"C1U690","0","0.5","1","73","15.5","0.5","0","10","59.5","6","1.5","5.5","11.5","5.5","5","0","0","0.5","10.5","0","0","4.5","0","0","0","0","16.5","1"
"C1V160","0","26","16.5","1.5","0","0","0","0","0","18.5","7","0","2.5","6","1","0","0","0","7.5","1.5","0","0","0","0","0","0","0","0"
"C1V170","0","19","4","4","0","1","0","0","6","1.5","0","0","0","0","0","0","2.5","13.5","5","0.5","5.5","3","2","1","0","0","0","0"
"C1V190","0","24.5","11.5","3","0.5","0","0.5","0","4","56.5","7.5","0.5","3.5","13.5","2.5","0","0","0","33","15","0","0","0","0","0","0","0","0"
"C1V200","0","16","4.5","1","0","0","0","0","0.5","23","7","0","2","7","0.5","0","0","0","8","3.5","0","0","0","0","0","0","0","0"
"C1V220","0","5","9.5","0.5","0","2.5","0","0","1","38.5","7.5","0","2","11.5","0.5","0","0","1","10.5","5.5","0","0","0","0","0","0","0","0"
"C1V300","0","3","2","3","0","0","0","0","0.5","16","7","0.5","2.5","5","0","0","0","0","7","4","0","0","0","0","0","0","0","0"
"C1V340","0","1","1","0.5","0","0","0","0","0","13.5","4.5","0","2.5","5","0","0","0","0","3.5","3","0","0","0","0","0","0","0","1"
"C1V390","0","0","0","0","0","0","0","0","0","4.5","1.5","0","0.5","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"C1X040","0","4","0","0.5","0","20","0","0","0.5","14","2.5","0","1","2.5","1","0.5","0","0","4","1","0","0","0","0","0","0","0","0"
"C1Z030","0","6","14","1","0.5","0","1.5","2","5.5","5.5","2.5","0.5","2.5","5","1.5","0","0","0","9.5","9.5","0","0","0","0","0","0.5","3","2.5"
"C1Z040","0","9.5","5.5","7","0.5","0","4","3.5","8.5","7","2","0.5","5.5","6","1","0.5","0","1","15.5","11","0","0","0","0","1","0.5","3.5","7"
"C0A9B0","0","0","0","0","5.5","0.5","0.5","14","66","7.5","1.5","17.5","11.5","5.5","0","1","0","5","23.5","0","0","0","0","0","0","0","0","0"
"C0R360","0","0.5","2","0","0","4","0","0","0","0","0","0","0","0.5","0","0","0","0","6.5","6","0","4","5","0","0","0","7","4"
"C0R370","0","0","2.5","0.5","0.5","3.5","0","0","0","1","0","0","0.5","1.5","0.5","0.5","0","0","5.5","5.5","0","0.5","11.5","0","0","0.5","5","8.5"
"C0R380","0","0","0","0","0","0","0","0","0","17.5","0.5","0","0","0.5","0","0","0","0","4","1.5","0","0","0","0","0","0","0","0"
"C0R400","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0.5","0","0","0","0","5.5","2","0","0","0","0","0","1","0","0"
"C1A730","0","0","0","2","10.5","0","1.5","18","92","10","8","17","20.5","21","0","0","0","4","32.5","0","0","0","0","0","0","0","0","0"
"C1R300","0","0","3","0","0","3.5","0","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
"C1R320","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0","0","0","0","3.5","3","0","0","0","0","0","2.5","1.5","0.5"
"C1R330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5","2.5","0","0","0","0","0","0","0","0"
"C1R340","0","0","0.5","0.5","0","0","0","0.5","0","0.5","0","0","0","1","1","0","0","0.5","2.5","3.5","0","0","2","0","0","5.5","3","3"
"C1S620","0","0.5","3","0","0","0.5","0","0","0","24.5","4","0","2.5","10","0","0","0","0","12.5","5.5","0","0","0","0","0","0","0.5","7"
"C1S630","0","6.5","2.5","0","0.5","1","0","0","0","6","3.5","0.5","0","3.5","0","0.5","2","0.5","2","3.5","0","0","10","0","0.5","0","2","11.5"
"C1S660","0","2","5","1.5","0","0","0","1","5","14.5","3.5","0.5","3","5.5","2","0.5","0","0","12.5","7","0","0","0","0","1","0","0","1.5"
